BottleID	Date	Time	Pressure	pH
"""1580200201,"	"042004,"	"182535,"	"1026.9,"	"7.385,"""
"""1580200719,"	"042104,"	"103330,"	"4.7,"	"8.079,"""
"""1580200714,"	"042104,"	"102651,"	"44.4,"	"8.087,"""
"""1580200710,"	"042104,"	"102030,"	"99.9,"	"8.073,"""
"""1580200707,"	"042104,"	"101501,"	"149.4,"	"8.033,"""
"""1580200704,"	"042104,"	"101001,"	"199.3,"	"7.951,"""
"""1590200116,"	"051804,"	"143350,"	"1999.2,"	"7.477,"""
"""1590200111,"	"051804,"	"141116,"	"2999.7,"	"7.531,"""
"""1590200103,"	"051804,"	"133736,"	"4498.5,"	"7.580,"""
"""1590200716,"	"051904,"	"095406,"	"24.2,"	"8.090,"""
"""1590200712,"	"051904,"	"094923,"	"73.9,"	"8.084,"""
"""1590200710,"	"051904,"	"094541,"	"98.3,"	"8.044,"""
"""1590200707,"	"051904,"	"094122,"	"149.2,"	"7.973,"""
"""1590200704,"	"051904,"	"093722,"	"198.3,"	"7.948,"""
"""1600200216,"	"061504,"	"151705,"	"1999.0,"	"7.471,"""
"""1600200211,"	"061504,"	"145325,"	"2999.6,"	"7.538,"""
"""1600200203,"	"061504,"	"141850,"	"4498.6,"	"7.582,"""
"""1600200317,"	"061504,"	"191654,"	"332.1,"	"7.813,"""
"""1600200313,"	"061504,"	"191134,"	"494.5,"	"7.550,"""
"""1600200311,"	"061504,"	"190839,"	"580.6,"	"7.429,"""
"""1600200308,"	"061504,"	"190359,"	"737.0,"	"7.353,"""
"""1600200301,"	"061504,"	"185324,"	"1021.0,"	"7.387,"""
"""1600200819,"	"061604,"	"095305,"	"3.8,"	"8.092,"""
"""1600200814,"	"061604,"	"094850,"	"44.6,"	"8.093,"""
"""1600200810,"	"061604,"	"094410,"	"99.0,"	"8.075,"""
"""1600200807,"	"061604,"	"094114,"	"149.2,"	"8.041,"""
"""1600200804,"	"061604,"	"093805,"	"198.5,"	"7.964,"""
"""1610200216,"	"071304,"	"222003,"	"502.2,"	"7.552,"""
"""1610200213,"	"071304,"	"221308,"	"754.1,"	"7.344,"""
"""1610200211,"	"071304,"	"220724,"	"1001.4,"	"7.380,"""
"""1610200208,"	"071304,"	"214711,"	"2000.5,"	"7.472,"""
"""1610200202,"	"071304,"	"210105,"	"4400.8,"	"7.581,"""
"""1610200322,"	"071404,"	"002513,"	"4.9,"	"8.100,"""
"""1610200319,"	"071404,"	"002333,"	"25.1,"	"8.101,"""
"""1610200314,"	"071404,"	"001933,"	"74.4,"	"8.098,"""
"""1610200311,"	"071404,"	"001703,"	"99.7,"	"8.092,"""
"""1610200301,"	"071404,"	"000922,"	"200.0,"	"7.984,"""
"""1620200216,"	"081504,"	"154525,"	"2000.4,"	"7.463,"""
"""1620200211,"	"081504,"	"152205,"	"3000.1,"	"7.534,"""
"""1620200203,"	"081504,"	"144725,"	"4500.8,"	"7.582,"""
"""1620200315,"	"081504,"	"193455,"	"373.4,"	"7.740,"""
"""1620200312,"	"081504,"	"193105,"	"479.5,"	"7.556,"""
"""1620200309,"	"081504,"	"192610,"	"619.0,"	"7.353,"""
"""1620200306,"	"081504,"	"192124,"	"757.5,"	"7.324,"""
"""1620200301,"	"081504,"	"191329,"	"1020.6,"	"7.390,"""
"""1620201119,"	"081704,"	"102258,"	"4.2,"	"8.106,"""
"""1620201114,"	"081704,"	"101902,"	"44.8,"	"8.086,"""
"""1620201110,"	"081704,"	"101512,"	"99.9,"	"8.034,"""
"""1620201107,"	"081704,"	"101149,"	"149.6,"	"7.984,"""
"""1620201104,"	"081704,"	"100825,"	"199.2,"	"7.905,"""
"""1630200216,"	"092804,"	"153106,"	"1999.4,"	"7.465,"""
"""1630200211,"	"092804,"	"150545,"	"2999.9,"	"7.540,"""
"""1630200203,"	"092804,"	"142544,"	"4500.1,"	"7.583,"""
"""1630200315,"	"092804,"	"195043,"	"347.7,"	"7.768,"""
"""1630200312,"	"092804,"	"194543,"	"486.7,"	"7.537,"""
"""1630200306,"	"092804,"	"193443,"	"765.0,"	"7.346,"""
"""1630200301,"	"092804,"	"192508,"	"992.1,"	"7.379,"""
"""1630200819,"	"092904,"	"095158,"	"4.9,"	"8.115,"""
"""1630200816,"	"092904,"	"094939,"	"24.4,"	"8.114,"""
"""1630200812,"	"092904,"	"094558,"	"73.1,"	"8.074,"""
"""1630200810,"	"092904,"	"094418,"	"99.3,"	"8.053,"""
"""1630200804,"	"092904,"	"093633,"	"199.5,"	"7.943,"""
"""1640200216,"	"103004,"	"175954,"	"2001.8,"	"7.470,"""
"""1640200211,"	"103004,"	"171055,"	"2999.7,"	"7.538,"""
"""1640200203,"	"103004,"	"163305,"	"4501.0,"	"7.583,"""
"""1640200316,"	"103004,"	"220138,"	"334.5,"	"7.727,"""
"""1640200312,"	"103004,"	"215314,"	"518.9,"	"7.499,"""
"""1640200310,"	"103004,"	"214913,"	"602.8,"	"7.356,"""
"""1640200306,"	"103004,"	"214108,"	"745.7,"	"7.327,"""
"""1640200301,"	"103004,"	"212708,"	"1022.2,"	"7.388,"""
"""1640200719,"	"103104,"	"095221,"	"5.0,"	"8.092,"""
"""1640200716,"	"103104,"	"095015,"	"24.5,"	"8.100,"""
"""1640200712,"	"103104,"	"094625,"	"75.2,"	"8.069,"""
"""1640200710,"	"103104,"	"094432,"	"99.4,"	"8.046,"""
"""1640200704,"	"103104,"	"093749,"	"201.4,"	"7.949,"""
"""1650200121,"	"112704,"	"105447,"	"30.1,"	"8.101,"""
"""1650200216,"	"112704,"	"154904,"	"1999.2,"	"7.471,"""
"""1650200211,"	"112704,"	"152637,"	"2999.2,"	"7.535,"""
"""1650200203,"	"112704,"	"145038,"	"4500.9,"	"7.583,"""
"""1650200317,"	"112704,"	"192145,"	"263.2,"	"7.826,"""
"""1650200315,"	"112704,"	"191855,"	"330.9,"	"7.749,"""
"""1650200312,"	"112704,"	"191324,"	"505.8,"	"7.454,"""
"""1650200307,"	"112704,"	"190530,"	"757.1,"	"7.357,"""
"""1650200301,"	"112704,"	"185555,"	"1019.4,"	"7.390,"""
"""1650200822,"	"112804,"	"095807,"	"5.0,"	"8.113,"""
"""1650200818,"	"112804,"	"095442,"	"24.4,"	"8.114,"""
"""1650200816,"	"112804,"	"095219,"	"44.9,"	"8.082,"""
"""1650200814,"	"112804,"	"094925,"	"74.9,"	"8.063,"""
"""1650200810,"	"112804,"	"094626,"	"98.7,"	"8.038,"""
"""1660200316,"	"122004,"	"143221,"	"2000.4,"	"7.474,"""
"""1660200311,"	"122004,"	"140831,"	"3000.7,"	"7.538,"""
"""1660200303,"	"122004,"	"133312,"	"4501.1,"	"7.583,"""
"""1660200417,"	"122004,"	"190100,"	"294.8,"	"7.807,"""
"""1660200415,"	"122004,"	"185740,"	"398.3,"	"7.640,"""
"""1660200412,"	"122004,"	"185353,"	"502.5,"	"7.480,"""
"""1660200406,"	"122004,"	"184435,"	"810.5,"	"7.369,"""
"""1660200401,"	"122004,"	"183645,"	"1020.8,"	"7.391,"""
"""1660200919,"	"122104,"	"101124,"	"5.1,"	"8.098,"""
"""1660200916,"	"122104,"	"100803,"	"25.1,"	"8.098,"""
"""1660200910,"	"122104,"	"095803,"	"100.5,"	"8.085,"""
"""1660200907,"	"122104,"	"095203,"	"149.4,"	"7.985,"""
"""1660200904,"	"122104,"	"094622,"	"199.6,"	"7.924,"""
"""1670200216,"	"020105,"	"162655,"	"2000.9,"	"7.472,"""
"""1670200211,"	"020105,"	"160324,"	"3001.4,"	"7.538,"""
"""1670200203,"	"020105,"	"152524,"	"4501.2,"	"7.582,"""
"""1670200319,"	"020105,"	"195904,"	"252.6,"	"7.917,"""
"""1670200317,"	"020105,"	"195533,"	"340.1,"	"7.830,"""
"""1670200313,"	"020105,"	"194823,"	"514.7,"	"7.512,"""
"""1670200310,"	"020105,"	"194338,"	"619.2,"	"7.374,"""
"""1670200307,"	"020105,"	"193828,"	"751.2,"	"7.355,"""
"""1670200301,"	"020105,"	"192624,"	"1019.6,"	"7.390,"""
"""1670200819,"	"020205,"	"101014,"	"4.7,"	"8.082,"""
"""1670200816,"	"020205,"	"100713,"	"25.6,"	"8.090,"""
"""1670200814,"	"020205,"	"100414,"	"45.3,"	"8.093,"""
"""1670200812,"	"020205,"	"100114,"	"75.3,"	"8.072,"""
"""1680200216,"	"030405,"	"144130,"	"2000.2,"	"7.471,"""
"""1680200211,"	"030405,"	"141856,"	"2999.4,"	"7.537,"""
"""1680200203,"	"030405,"	"134055,"	"4500.2,"	"7.584,"""
"""1680200319,"	"030405,"	"190643,"	"265.0,"	"7.866,"""
"""1680200317,"	"030405,"	"190122,"	"340.9,"	"7.748,"""
"""1680200313,"	"030405,"	"185253,"	"512.0,"	"7.466,"""
"""1680200311,"	"030405,"	"184810,"	"616.7,"	"7.368,"""
"""1680200308,"	"030405,"	"184148,"	"752.9,"	"7.343,"""
"""1680200301,"	"030405,"	"182724,"	"1019.8,"	"7.388,"""
"""1680200819,"	"030505,"	"102006,"	"4.8,"	"8.091,"""
"""1680200816,"	"030505,"	"101709,"	"25.5,"	"8.088,"""
"""1680200814,"	"030505,"	"101455,"	"45.0,"	"8.067,"""
"""1680200812,"	"030505,"	"101200,"	"75.5,"	"8.061,"""
"""1680200810,"	"030505,"	"100935,"	"99.7,"	"8.023,"""
"""1680200807,"	"030505,"	"100542,"	"150.8,"	"7.980,"""
"""1690200116,"	"051705,"	"194011,"	"2000.4,"	"7.469,"""
"""1690200111,"	"051705,"	"191416,"	"3000.1,"	"7.534,"""
"""1690200103,"	"051705,"	"183456,"	"4500.4,"	"7.583,"""
"""1690200217,"	"051705,"	"232405,"	"339.7,"	"7.784,"""
"""1690200212,"	"051705,"	"231449,"	"536.3,"	"7.461,"""
"""1690200210,"	"051705,"	"230905,"	"631.2,"	"7.365,"""
"""1690200208,"	"051705,"	"230244,"	"744.8,"	"7.345,"""
"""1690200201,"	"051705,"	"224349,"	"1019.5,"	"7.389,"""
"""1690200519,"	"051805,"	"102306,"	"10.2,"	"8.087,"""
"""1690200516,"	"051805,"	"101938,"	"24.7,"	"8.087,"""
"""1690200514,"	"051805,"	"101655,"	"44.5,"	"8.088,"""
"""1690200512,"	"051805,"	"101327,"	"74.4,"	"8.088,"""
"""1690200510,"	"051805,"	"100938,"	"100.2,"	"8.081,"""
"""1690200507,"	"051805,"	"100406,"	"150.0,"	"8.063,"""
"""1690200504,"	"051805,"	"095843,"	"199.9,"	"7.994,"""
"""1700200316,"	"061405,"	"173011,"	"1999.3,"	"7.468,"""
"""1700200311,"	"061405,"	"170456,"	"2999.4,"	"7.540,"""
"""1700200303,"	"061405,"	"162936,"	"4497.8,"	"7.582,"""
"""1700200419,"	"061405,"	"221804,"	"209.9,"	"7.896,"""
"""1700200416,"	"061405,"	"221204,"	"349.3,"	"7.798,"""
"""1700200412,"	"061405,"	"220312,"	"519.8,"	"7.470,"""
"""1700200410,"	"061405,"	"215911,"	"617.9,"	"7.357,"""
"""1700200408,"	"061405,"	"215443,"	"744.7,"	"7.328,"""
"""1700200401,"	"061405,"	"214011,"	"1020.8,"	"7.389,"""
"""1700200819,"	"061505,"	"102452,"	"4.5,"	"8.085,"""
"""1700200816,"	"061505,"	"102051,"	"25.0,"	"8.085,"""
"""1700200814,"	"061505,"	"101732,"	"45.9,"	"8.077,"""
"""1700200812,"	"061505,"	"101305,"	"75.3,"	"8.067,"""
"""1700200810,"	"061505,"	"100923,"	"99.7,"	"8.051,"""
"""1700200807,"	"061505,"	"100314,"	"150.8,"	"7.956,"""
"""1700200804,"	"061505,"	"095758,"	"200.8,"	"7.915,"""
"""1710200921,"	"071705,"	"104350,"	"5.1,"	"8.089,"""
"""1710200918,"	"071705,"	"104100,"	"24.7,"	"8.090,"""
"""1710200913,"	"071705,"	"103505,"	"75.0,"	"8.082,"""
"""1710200911,"	"071705,"	"103205,"	"99.6,"	"8.071,"""
"""1710200908,"	"071705,"	"102715,"	"150.1,"	"8.020,"""
"""1710200904,"	"071705,"	"102234,"	"200.2,"	"7.953,"""
"""1710201516,"	"071805,"	"041023,"	"242.0,"	"7.886,"""
"""1710201514,"	"071805,"	"040359,"	"335.9,"	"7.772,"""
"""1710201510,"	"071805,"	"035606,"	"494.4,"	"7.513,"""
"""1710201508,"	"071805,"	"035039,"	"592.4,"	"7.413,"""
"""1710201505,"	"071805,"	"034300,"	"739.2,"	"7.338,"""
"""1710201616,"	"071805,"	"102927,"	"2000.4,"	"7.484,"""
"""1710201611,"	"071805,"	"100722,"	"3000.1,"	"7.539,"""
"""1710201603,"	"071805,"	"093041,"	"4501.0,"	"7.588,"""
"""1720200316,"	"081305,"	"163528,"	"2000.1,"	"7.470,"""
"""1720200311,"	"081305,"	"161028,"	"3000.8,"	"7.536,"""
"""1720200303,"	"081305,"	"153418,"	"4500.5,"	"7.582,"""
"""1720200417,"	"081305,"	"212800,"	"300.3,"	"7.856,"""
"""1720200415,"	"081305,"	"212525,"	"369.2,"	"7.730,"""
"""1720200409,"	"081305,"	"211556,"	"611.2,"	"7.348,"""
"""1720200406,"	"081305,"	"211046,"	"744.9,"	"7.349,"""
"""1720200401,"	"081305,"	"210019,"	"1016.9,"	"7.379,"""
"""1720200819,"	"081405,"	"100313,"	"4.9,"	"8.097,"""
"""1720200816,"	"081405,"	"100032,"	"25.0,"	"8.091,"""
"""1720200814,"	"081405,"	"095808,"	"45.1,"	"8.098,"""
"""1720200812,"	"081405,"	"095538,"	"75.8,"	"8.090,"""
"""1720200810,"	"081405,"	"095314,"	"101.1,"	"8.072,"""
